id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,wassermenge,wassersumme,anzahlG
_y112n6llw,13.46918,52.49574,Spitz-Ahorn,AHORN,Bahrfeldtstraße,unbekannte Nummer,BAH,2004,15,Friedrichshain-Kreuzberg,5,5,1
_y147zhojg,13.33584,52.52205,Spitz-Ahorn,AHORN,Elberfelder Straße,16,221420,1965,54,Mitte,50,50,1
_y15t5a3s1,13.43545,52.49614,Linde,LINDE,Wiener Straße,unbekannte Nummer,04842,1988,31,Friedrichshain-Kreuzberg,25,125,3
_y1l3xr7d9,13.47877,52.50424,Spitz-Ahorn 'Olmstedt',AHORN,Spittastraße,unbekannte Nummer,,2006,13,Lichtenberg,10,340,11
_y25tsqi52,13.41821,52.60586,Holländische Linde,LINDE,Rosenthaler Weg,unbekannte Nummer,42462,1998,21,Pankow,10,10,1
_y2eq087y9,13.4368,52.49062,Kaiser-Linde,LINDE,Maybachufer,0,3021,2008,11,Neukölln,50,540,15
_y2ygyymld,13.37134,52.47848,"Berg-Ahorn, Weiss-Ahorn",AHORN,Gontermannstraße,32,1629,1984,35,Tempelhof-Schöneberg,50,50,1
_y35dddw9o,13.40735,52.49541,Ahornblättrige Platane,PLATANE,unbekannte Straße,unbekannte Nummer,50072,1990,29,Friedrichshain-Kreuzberg,25,25,1
_y37u58o9h,13.44979,52.44875,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,44,1414,2012,7,Neukölln,25,25,1
_y3bcdjoez,13.3041,52.49674,Winter-Linde,LINDE,Paulsborner Straße,10,03415,2000,19,Charlottenburg-Wilmersdorf,25,30,2
_y3bgfd3fg,13.43116,52.60269,Linde,LINDE,Hauptstraße,unbekannte Nummer,41213,1955,64,Pankow,10,10,1
_y3c1zlk6e,13.48159,52.53496,Spitz-Ahorn,AHORN,Altenhofer Straße,23,15SB01,1990,29,Lichtenberg,25,75,3
_y3mojgs1e,13.35121,52.52648,Spitz-Ahorn,AHORN,Turmstraße,10,20478,1988,31,Mitte,5,15,2
_y3qryc8p2,13.37586,52.55294,Winter-Linde,LINDE,Uferstraße,4,378400,1970,49,Mitte,25,25,1
_y3u2c9zz7,13.41699,52.55238,Pyramiden-Hainbuche,HAINBUCHE,Kuglerstraße,unbekannte Nummer,41673,1983,36,Pankow,25,75,2
_y3u97k6ho,13.31566,52.4528,Winter-Linde 'Greenspire',LINDE,Hindenburgdamm,65b,002002,2016,3,Steglitz-Zehlendorf,50,150,3
_y41aackdq,13.40181,52.4954,Spitz-Ahorn,AHORN,Wilmsstraße,unbekannte Nummer,04885,1991,28,Friedrichshain-Kreuzberg,25,225,21
_y4304638d,13.47761,52.50466,Spitz-Ahorn 'Olmstedt',AHORN,Kaskelstraße,16,23SB04,2013,6,Lichtenberg,25,25,1
_y480x4dww,13.34747,52.55115,Ahornblättrige Platane,PLATANE,Lüderitzstraße,19,372600,1994,25,Mitte,25,25,1
_y4qtsqrsj,13.42325,52.49396,Linde,LINDE,Spremberger Straße,0,4265,1980,39,Neukölln,25,275,7
_y4sgf87wm,13.38613,52.48687,Linde,LINDE,Mehringdamm,unbekannte Nummer,03026,1971,48,Friedrichshain-Kreuzberg,25,65,4
_y5c5dx3ln,13.36252,52.47992,Robinie,ROBINIE,Gustav-Müller-Straße,32,17682,1962,57,Tempelhof-Schöneberg,25,25,1
_y5dtcf7w3,13.33003,52.47738,Spitz-Ahorn,AHORN,Varziner Straße,4,17801,2011,8,Tempelhof-Schöneberg,50,100,2
_y5g5v2x8e,13.36521,52.49945,Ahornblättrige Platane,PLATANE,Kurfürstenstraße,21,219300,1996,23,Mitte,50,50,1
_y5itbhe8t,13.29412,52.49461,Robinie,ROBINIE,Halberstädter Straße,7,01800,1966,53,Charlottenburg-Wilmersdorf,5,5,1
_y5kt6tgpc,13.41466,52.49389,"Sommer-Eiche, Stiel-Eiche",EICHE,unbekannte Straße,unbekannte Nummer,50075,1981,38,Friedrichshain-Kreuzberg,50,200,4
_y5lhzklv3,13.41496,52.57213,Krim-Linde,LINDE,Hadlichstraße,unbekannte Nummer,41156,1949,70,Pankow,10,10,1
_y60o6ocr4,13.43351,52.49452,"Berg-Ahorn, Weiss-Ahorn",AHORN,Reichenberger Straße,unbekannte Nummer,,2008,11,Friedrichshain-Kreuzberg,10,10,1
_y65nj3fob,13.2633,52.51141,Japanischer Schnurbaum,undefined,Länderallee,25,02675,2010,9,Charlottenburg-Wilmersdorf,50,125,3
_y6gl5ntdx,13.32719,52.47691,Spitz-Ahorn,AHORN,Südwestkorso,2,17736,1968,51,Tempelhof-Schöneberg,50,560,13
_y6twk2fmg,13.32475,52.47568,Säulen-Birke,BIRKE,Südwestkorso,70,,2015,4,Tempelhof-Schöneberg,50,100,2
_y7agumqij,13.37973,52.49453,Linde,LINDE,Möckernstraße,unbekannte Nummer,03096,1988,31,Friedrichshain-Kreuzberg,25,275,6
_y7nmbhwoo,13.42396,52.47763,Winter-Linde,LINDE,Weisestraße,52,4767,1980,39,Neukölln,50,840,20
_y7so34uza,13.36003,52.47666,Spitz-Ahorn,AHORN,Gotenstraße,37,17673,1999,20,Tempelhof-Schöneberg,25,25,1
_y7tznyl11,13.4357,52.49109,Winter-Linde,LINDE,Maybachufer,46,3021,1920,99,Neukölln,50,50,1
_y89mzl0ue,13.356,52.49792,Ahornblättrige Platane,PLATANE,Nollendorfstraße,1,17715,1967,52,Tempelhof-Schöneberg,10,20,2
_y8aqxaffq,13.49341,52.5016,Kleinkronige Winter-Linde,LINDE,Weitlingstraße,unbekannte Nummer,24SB47,2017,2,Lichtenberg,5,5,1
_y8dlq3li4,13.4363,52.5963,Winter-Linde 'Merkur',LINDE,Nizzastraße,unbekannte Nummer,10873,2017,2,Pankow,10,10,1
_y8erlzdbt,13.4356,52.46843,Gemeine Rosskastanie,ROSSKASTANIE,Siegfriedstraße,8,4168,1985,34,Neukölln,25,25,1
_y8lvwojb1,13.3824,52.4938,Sommer-Linde,LINDE,unbekannte Straße,unbekannte Nummer,50086,1986,33,Friedrichshain-Kreuzberg,50,175,4
_y8pfdygyu,13.28725,52.50331,Spitz-Ahorn,AHORN,Herbartstraße,28,01942,1942,77,Charlottenburg-Wilmersdorf,50,50,1
_y96jm7q77,13.41809,52.49578,Gemeine Rosskastanie,ROSSKASTANIE,Planufer,unbekannte Nummer,03479,1934,85,Friedrichshain-Kreuzberg,25,25,1
_y96ywtzd3,13.42567,52.55907,Ahorn,AHORN,Vinetastraße,unbekannte Nummer,43414,1960,59,Pankow,10,270,7
_y99guyqo4,13.34122,52.49546,Winter-Linde,LINDE,unbekannte Straße,unbekannte Nummer,17246.0,1961,58,Tempelhof-Schöneberg,5,5,1
_y99ugc3ji,13.46813,52.51772,Pflaumenblättriger Weiss-Dorn,WEIßDORN,unbekannte Straße,unbekannte Nummer,60114,2013,6,Friedrichshain-Kreuzberg,10,205,7
_y9dp5y416,13.30702,52.51181,Winter-Linde,LINDE,Bismarckstraße,38,00583,1980,39,Charlottenburg-Wilmersdorf,25,125,3
_y9uetqow1,13.46852,52.51765,Pflaumenblättriger Weiss-Dorn,WEIßDORN,unbekannte Straße,unbekannte Nummer,60114,2013,6,Friedrichshain-Kreuzberg,10,195,7
_ya6mpjcco,13.37927,52.4586,Kaiser-Linde,LINDE,Friedrich-Wilhelm-Straße,68,1404,2003,16,Tempelhof-Schöneberg,25,35,2
_yakufh9qo,13.46648,52.55098,Ahornblättrige Platane,PLATANE,Indira-Gandhi-Straße,unbekannte Nummer,41774,1994,25,Pankow,10,45,3
_yaz06b0zw,13.47331,52.51323,Kaiser-Linde,LINDE,Jessnerstraße,unbekannte Nummer,JESSNERS,2004,15,Friedrichshain-Kreuzberg,25,25,1
_yck86rl9t,13.33701,52.49121,Ahornblättrige Platane,PLATANE,Bamberger Straße,38,00407,1979,40,Charlottenburg-Wilmersdorf,10,15,2
_ycnuig8ev,13.49713,52.50093,Ahornblättrige Platane,PLATANE,Marie-Curie-Allee,unbekannte Nummer,24SB29,1996,23,Lichtenberg,10,10,1
_yd1he10jr,13.36139,52.5014,Winter-Linde,LINDE,Pohlstraße,81,219620,1955,64,Mitte,25,25,1
_yd3vq2jzm,13.42225,52.57023,Chinesische Wild-Birne,BIRNE,Karlstadter Straße,unbekannte Nummer,41489,2018,1,Pankow,10,10,1
_ydfe6qw1d,13.55476,52.4409,Säulenförmiger Spitz-Ahorn,AHORN,Waldstraße,unbekannte Nummer,70944,2000,19,Treptow-Köpenick,25,175,6
_ydfmi6wio,13.38224,52.49389,Hainbuche,HAINBUCHE,unbekannte Straße,unbekannte Nummer,50086,1985,34,Friedrichshain-Kreuzberg,25,125,3
_ydpivvb85,13.29788,52.52287,Birken-Pappel,PAPPEL,Bonhoefferufer,ggü. 12,,1988,31,Charlottenburg-Wilmersdorf,5,55,2
_ye7mjy6mg,13.43719,52.46614,Linde,LINDE,Kranoldplatz,Mitte,,1986,33,Neukölln,50,100,2
_yefxmopmo,13.40824,52.55083,Kleinkronige Winter-Linde,LINDE,Schönfließer Straße,unbekannte Nummer,42614,2016,3,Pankow,25,250,7
_yeg6p8z0q,13.34453,52.50522,"Berg-Ahorn, Weiss-Ahorn",AHORN,Burggrafenstraße,14,240700,1985,34,Mitte,10,150,6
_yepy99ef1,13.43463,52.53067,Ahornblättrige Platane,PLATANE,Hufelandstraße,unbekannte Nummer,41384,2006,13,Pankow,25,285,17
_yesjf4cfx,13.40295,52.57267,Holländische Linde,LINDE,Parkstraße,unbekannte Nummer,42200,1949,70,Pankow,10,10,1
_yf3jjefsb,13.42048,52.50579,Holländische Linde,LINDE,Engeldamm,70,172100,1992,27,Mitte,50,100,2
_yf50cswdt,13.46705,52.51123,Kaiser-Linde,LINDE,Finowstraße,13,FINOWSTR,2015,4,Friedrichshain-Kreuzberg,10,15,2
_yf6wm60og,13.45158,52.43735,Spitz-Ahorn,AHORN,Grüner Weg,83,1726,1985,34,Neukölln,25,205,13
_yf7ccx6se,13.41291,52.56438,Holländische Linde,LINDE,Berliner Straße,unbekannte Nummer,40307PAN,1949,70,Pankow,50,300,6
_yf8dp4mpm,13.30485,52.60909,Baum-Hasel,HASEL,Kurfürstenstraße,7,02646-Str,1972,47,Reinickendorf,25,25,1
_yfdhpfufp,13.28698,52.50313,Winter-Linde,LINDE,Dernburgstraße,unbekannte Nummer,00950,1978,41,Charlottenburg-Wilmersdorf,50,50,1
_yfgs7mal8,13.42287,52.50039,Feld-Ulme,ULME,Heinrichplatz,unbekannte Nummer,06999,1955,64,Friedrichshain-Kreuzberg,25,65,5
_yfhi888c5,13.43788,52.48656,Robinie,ROBINIE,Ossastraße,14,3346,2008,11,Neukölln,50,75,2
_yfilx77lh,13.4308,52.42062,Linde,LINDE,unbekannte Straße,unbekannte Nummer,211.570,,undefined,Neukölln,50,125,3
_yflo6gyc3,13.44354,52.48687,Winter-Linde,LINDE,Bouchéstraße,54,6088,2000,19,Neukölln,50,250,5
_yfymleey4,13.39575,52.57112,Spitz-Ahorn,AHORN,Cottastraße,unbekannte Nummer,40531,1949,70,Pankow,50,125,3
_yg7uezbc8,13.41283,52.54451,Winter-Linde,LINDE,Schönhauser Allee,unbekannte Nummer,42616,1993,26,Pankow,10,350,11
_ygakmnl4x,13.39502,52.5462,"Berg-Ahorn, Weiss-Ahorn",AHORN,Swinemünder Straße,67,377300,1968,51,Mitte,50,50,1
_ygn1j81zm,13.32282,52.47737,Spitz-Ahorn 'Cleveland',AHORN,Varziner Straße,18,17801,2014,5,Tempelhof-Schöneberg,50,100,2
_ygnhypf0a,13.46363,52.52753,"Berg-Ahorn, Weiss-Ahorn",AHORN,Erich-Kuttner-Straße,unbekannte Nummer,19SB10,1987,32,Lichtenberg,50,200,4
_ygxhpe5lk,13.28817,52.44632,Winter-Linde,LINDE,Ladenbergstraße,unbekannte Nummer,2670,1960,59,Steglitz-Zehlendorf,50,100,2
_yh5oe95cb,13.32752,52.42414,Winter-Linde,LINDE,Parallelstraße,22,003393,2011,8,Steglitz-Zehlendorf,10,20,2
_yh7qpqvze,13.51066,52.57204,Trompetenbaum,TROMPETENBAUM,unbekannte Straße,unbekannte Nummer,07GA04,2009,10,Lichtenberg,25,60,3
_yhdk0zll5,13.29345,52.49567,Holländische Linde,LINDE,Johann-Sigismund-Straße,12,02254,1965,54,Charlottenburg-Wilmersdorf,10,10,1
_yhf5u02p4,13.26213,52.51055,Gewöhnliche Esche,ESCHE,Länderallee,16,02675,1985,34,Charlottenburg-Wilmersdorf,10,10,1
_yhg4uw464,13.38613,52.52985,Weidenblättrige Birne,BIRNE,Schlegelstraße,7,191600,1998,21,Mitte,50,50,1
_yhom3hlmw,13.33311,52.47544,Gewöhnliche Esche,ESCHE,Perelsplatz,10,17786,2003,16,Tempelhof-Schöneberg,50,60,2
_yi2mpifh0,13.38477,52.48374,Spitz-Ahorn,AHORN,Kaiserkorso,7,2292,1980,39,Tempelhof-Schöneberg,50,150,3
_yibtsxiko,13.62416,52.45512,Kleinkronige Winter-Linde,LINDE,Lindenallee,unbekannte Nummer,110844,2006,13,Treptow-Köpenick,50,50,1
_yioidu2kg,13.31817,52.46862,"Sommer-Eiche, Stiel-Eiche",EICHE,Rauenthaler Straße,10,03614,1982,37,Charlottenburg-Wilmersdorf,10,15,2
_yipooz0s2,13.47811,52.49232,Sumpf-Eiche,EICHE,Tunnelstraße,unbekannte Nummer,TUNNELST,2000,19,Friedrichshain-Kreuzberg,50,285,7
_yix5n9me1,13.36439,52.49916,Kugel-Ahorn,AHORN,Steinmetzstraße,1,17812,1992,27,Tempelhof-Schöneberg,25,25,1
_yiz0z3w70,13.40003,52.4901,Linde,LINDE,Baerwaldstraße,unbekannte Nummer,00394,1983,36,Friedrichshain-Kreuzberg,50,50,1
_yj2wegpyh,13.31852,52.46874,Echte Mehlbeere,MEHLBEERE,Rauenthaler Straße,10,03614,1971,48,Charlottenburg-Wilmersdorf,10,15,2
_yjc4v61yi,13.45451,52.54498,Baum-Hasel,HASEL,Puccinistraße,unbekannte Nummer,42332,2002,17,Pankow,10,155,6
_yjq7guf5j,13.42107,52.47862,Winter-Linde,LINDE,Selchower Straße,28,4130,1958,61,Neukölln,50,250,5
_yjvumjes7,13.38328,52.55874,Japanische Zierkirsche 'Kanzan',undefined,unbekannte Straße,unbekannte Nummer,301010,,undefined,Mitte,50,300,6
_yjxqsmdw8,13.42232,52.55309,Winter-Linde,LINDE,Wisbyer Straße,unbekannte Nummer,43590,2008,11,Pankow,10,85,3
_ykgr4110j,13.43751,52.53371,Winter-Linde,LINDE,unbekannte Straße,unbekannte Nummer,70912,2018,1,Pankow,50,50,1
_ykkyd3adc,13.52963,52.49012,Eschen-Ahorn,AHORN,Rheinpfalzallee,unbekannte Nummer,31SB24,1965,54,Lichtenberg,50,75,2
_yksk1dako,13.37595,52.56067,Baum-Hasel,HASEL,Ritterlandweg,50,03726,2002,17,Reinickendorf,50,110,3
_yl0hn049w,13.31549,52.46188,Blumen-Esche,ESCHE,Flemmingstraße,19,001298,1981,38,Steglitz-Zehlendorf,5,15,2
_yli3zbqdh,13.42279,52.57772,Linde,LINDE,Achtermannstraße,unbekannte Nummer,40006,1984,35,Pankow,10,70,7
_ylud81we8,13.46653,52.51813,Silber-Ahorn,AHORN,Bänschstraße,unbekannte Nummer,BÄNSCHST,1973,46,Friedrichshain-Kreuzberg,25,105,5
