id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,zeit,wassermenge,wassersumme
_ivc46c78l,13.459729999999999,52.52245,Spitz-Ahorn 'Deborah',AHORN,undefined,undefined,80101,2007.0,12,Pankow,2020-05-31 06:47:37.371996+00,25,25
_iw5qbqyal,13.29195,52.503640000000004,Echter Rotdorn,WEIßDORN,Friedbergstraße,43,01380,1991.0,28,Charlottenburg-Wilmersdorf,2020-06-04 12:58:13.993235+00,10,10
_iw6833gou,13.29432,52.47095,Amerikanische Linde,LINDE,Misdroyer Straße,31A,03087,1984.0,35,Charlottenburg-Wilmersdorf,2021-04-24 10:18:25.371394+00,50,50
_iw80jbtmw,13.290339999999999,52.5172,Ahornblättrige Platane,PLATANE,Danckelmannstraße,2A,00919,1984.0,35,Charlottenburg-Wilmersdorf,2020-08-11 15:42:47.879403+00,10,30
_iwag27ist,13.33743,52.47085,Feld-Ulme,ULME,Fregestraße,72,17878,1938.0,81,Tempelhof-Schöneberg,2020-08-06 21:00:46.027019+00,50,50
_iwd9kxrru,13.437079999999998,52.550580000000004,Winter-Linde,LINDE,Lehderstraße,undefined,41738,2003.0,16,Pankow,2020-05-31 11:39:00.355298+00,50,50
_iwoo03n5e,13.61849,52.452890000000004,Spitz-Ahorn 'Deborah',AHORN,Ahornallee,undefined,110014,2015.0,4,Treptow-Köpenick,2020-05-24 13:37:23.992216+00,50,50
_iwq3nslgg,13.31693,52.53001999999999,Birken-Pappel,PAPPEL,Ufnaustraße,7,218220,1975.0,44,Mitte,2020-06-28 17:24:55.798036+00,50,50
_iwueg778m,13.41787,52.5575,Holländische Linde,LINDE,Hallandstraße,undefined,41170,1949.0,70,Pankow,2020-05-22 16:39:33.21877+00,10,30
_ixbx8621o,13.34123,52.41975,Winter-Linde,LINDE,Apoldaer Straße,23-25,000323,1995.0,24,Steglitz-Zehlendorf,2020-08-11 12:44:49.257907+00,10,20
_ixmts57kz,13.34976,52.50155,Silber-Linde,LINDE,Courbièrestraße,6,17900,1995.0,24,Tempelhof-Schöneberg,2020-06-04 18:28:27.243455+00,50,120
_ixya9968z,13.394129999999999,52.557140000000004,Winter-Linde,LINDE,Grüntaler Straße,65,369900,1987.0,32,Mitte,2020-06-06 22:05:15.98565+00,50,50
_iy62vh89l,13.24707,52.43948,Spitz-Ahorn,AHORN,Fischerhüttenstraße,61,1286,1988.0,31,Steglitz-Zehlendorf,2020-06-13 10:33:41.777258+00,50,300
_iyf8mvlag,13.31107,52.508430000000004,Spitz-Ahorn,AHORN,undefined,undefined,07030,1997.0,22,Charlottenburg-Wilmersdorf,2020-06-01 08:28:05.94031+00,10,90
_iz6yj9zrk,13.407589999999999,52.539559999999994,Himalaja-Birke,BIRKE,undefined,undefined,79441,2013.0,6,Pankow,2020-08-18 08:12:57.349988+00,50,50
_izgxsf4y2,13.42745,52.42123,Spitz-Ahorn,AHORN,Rufacher Weg,4,3823,1982.0,37,Neukölln,2020-06-25 20:24:27.00264+00,50,110
_j03ta4rat,13.30802,52.4653,Winter-Linde,LINDE,Spinozastraße,4,004257,2011.0,8,Steglitz-Zehlendorf,2020-05-22 16:14:11.274867+00,50,135
_j0bk9ts1y,13.46679,52.518080000000005,Sand-Birke,BIRKE,Bänschstraße,undefined,BÄNSCHST,1960.0,59,Friedrichshain-Kreuzberg,2020-05-21 22:17:02.734973+00,25,105
_j0byj5aw3,13.430229999999998,52.50066999999999,Linde,LINDE,Lausitzer Platz,undefined,07050,1976.0,43,Friedrichshain-Kreuzberg,2020-07-12 12:15:26.630264+00,50,50
_j0ldb7459,13.433679999999999,52.49981,Ahornblättrige Platane,PLATANE,Skalitzer Straße,undefined,04193,2016.0,3,Friedrichshain-Kreuzberg,2020-08-24 10:40:43.208507+00,25,25
_j19l3rsrr,13.34839,52.53892,Großblättrige Sommerlinde,LINDE,Nordufer,20,361900,2015.0,4,Mitte,2020-05-26 07:16:58.938298+00,5,85
_j1c59n17n,13.40076,52.4907,Linde,LINDE,Baerwaldstraße,undefined,00394,1983.0,36,Friedrichshain-Kreuzberg,2020-05-20 20:49:28.852006+00,25,100
_j1lyhlkxz,13.35576,52.54309,Hainbuche,HAINBUCHE,Triftstraße,57,30668,1986.0,33,Mitte,2020-06-07 11:45:35.122334+00,10,175
_j1rt9jcrv,13.41715,52.50085,Kleinkronige Winter-Linde,LINDE,Dresdener Straße,undefined,06096,2009.0,10,Friedrichshain-Kreuzberg,2020-06-06 11:08:50.148455+00,50,100
_j1xnmlu46,13.293829999999998,52.51716999999999,Spitz-Ahorn,AHORN,Nehringstraße,33,03191,2005.0,14,Charlottenburg-Wilmersdorf,2020-05-20 14:38:10.130409+00,25,25
_j2134irkz,13.33845,52.486709999999995,Echter Rotdorn,WEIßDORN,Bozener Straße,13,17895,2002.0,17,Tempelhof-Schöneberg,2020-06-02 18:20:46.989276+00,50,100
_j22nq4yiz,13.5542,52.43466,Krim-Linde,LINDE,Arndtstraße,undefined,070124,1937.0,82,Treptow-Köpenick,2020-08-16 18:09:29.803099+00,10,10
_j26bbyg15,13.330129999999999,52.48505,Holländische Linde,LINDE,Wilhelmsaue,138,04868,1955.0,64,Charlottenburg-Wilmersdorf,2020-08-06 17:02:22.915128+00,25,175
_j2cq416n8,13.37846,52.49185,Linde,LINDE,Yorckstraße,undefined,04977,1989.0,30,Friedrichshain-Kreuzberg,2020-06-11 11:06:33.045198+00,50,100
_j2g61ddkg,13.42371,52.543859999999995,Baum-Hasel,HASEL,Senefelderstraße,undefined,42683,1982.0,37,Pankow,2020-06-01 08:33:48.323008+00,10,15
_j3kt7jjch,13.324520000000001,52.4707,Echter Rotdorn,WEIßDORN,Rotdornstraße,3,17824,2015.0,4,Tempelhof-Schöneberg,2020-06-06 09:48:01.214222+00,10,20
_j50uv98td,13.265929999999999,52.53654,Winter-Linde 'Greenspire',LINDE,Nonnendammallee,81,03260-Str,2015.0,4,Spandau,2020-05-19 15:37:16.224819+00,50,275
_j5gmgc5za,13.374870000000001,52.53755,Spitz-Ahorn,AHORN,Liesenstraße,17,30648,1950.0,69,Mitte,2020-06-03 17:03:35.928185+00,5,5
_j5l6zwz78,13.444729999999998,52.5241,Baum-Hasel,HASEL,Richard-Sorge-Straße,undefined,RICHARD-,1983.0,36,Friedrichshain-Kreuzberg,2020-06-13 10:18:19.850524+00,25,25
_j5oro9nxe,13.291910000000001,52.50535,Ahornblättrige Platane,PLATANE,Trendelenburgstraße,2-7,04538,2010.0,9,Charlottenburg-Wilmersdorf,2020-05-28 15:02:24.743146+00,25,325
_j5xjugmlf,13.48277,52.48894,"Hänge-Weide, Trauer-Weide",WEIDE,undefined,undefined,GRTUN13,1910.0,109,Friedrichshain-Kreuzberg,2020-06-12 18:48:32.270657+00,25,25
_j6ho05x27,13.23618,52.57035,"Berg-Ahorn, Weiss-Ahorn",AHORN,Scharfenberger Straße,1,,1919.0,100,Reinickendorf,2020-08-01 06:41:27.858339+00,50,100
_j6swhq8n5,13.554839999999999,52.44064,Krim-Linde,LINDE,Waldstraße,undefined,070944,1957.0,62,Treptow-Köpenick,2020-06-12 05:45:12.360762+00,25,175
_j6uhmrull,13.37681,52.49174,Linde,LINDE,Yorckstraße,undefined,04977,1981.0,38,Friedrichshain-Kreuzberg,2020-08-01 07:29:54.973312+00,50,200
_j6z6k5k7b,13.304520000000002,52.497040000000005,Silber-Linde,LINDE,Paulsborner Straße,8A,03415,1955.0,64,Charlottenburg-Wilmersdorf,2020-05-20 19:36:57.388918+00,25,330
_j7estsokj,13.42504,52.5337,Baum-Hasel,HASEL,Winsstraße,undefined,43588,1993.0,26,Pankow,2020-07-01 13:27:59.425779+00,50,150
_j7gypvq3u,13.281229999999999,52.58568,Gemeine Rosskastanie,ROSSKASTANIE,Medebacher Weg,4,03023-Str,1950.0,69,Reinickendorf,2020-06-24 23:27:23.988623+00,10,40
_j7hk97eze,13.37999,52.491640000000004,Apfel-Dorn,WEIßDORN,Hagelberger Straße,undefined,01792,2004.0,15,Friedrichshain-Kreuzberg,2020-07-28 19:00:13.919745+00,50,150
_j7pkdbva2,13.338220000000002,52.55161,Baum-Hasel,HASEL,Sansibarstraße,7,30576,2001.0,18,Mitte,2020-08-07 18:46:02.192872+00,10,270
_j7wvspz7w,13.406220000000001,52.49391,Schwedische Mehlbeere,MEHLBEERE,Geibelstraße,undefined,01492,1985.0,34,Friedrichshain-Kreuzberg,2020-08-01 11:23:27.326404+00,10,10
_j82ph4bze,13.43189,52.50121,Rot-/Weißdorn,WEIßDORN,Muskauer Straße,undefined,03161,1987.0,32,Friedrichshain-Kreuzberg,2020-07-08 16:52:51.428823+00,50,50
_j83fdg2ls,13.363079999999998,52.49501,Japanischer Schnurbaum,undefined,Steinmetzstraße,57,17812,1991.0,28,Tempelhof-Schöneberg,2020-05-19 19:54:01.813515+00,25,50
_j85r43cyg,13.33184,52.46481,Sommer-Linde,LINDE,Peschkestraße,9,3432,1982.0,37,Steglitz-Zehlendorf,2020-05-26 20:40:11.693015+00,10,710
_j8euezo6r,13.28943,52.51315,Spitz-Ahorn,AHORN,Knobelsdorffstraße,48/50,02488,1986.0,33,Charlottenburg-Wilmersdorf,2020-06-03 16:57:53.553764+00,50,50
_j8qrmjccl,13.31695,52.52994,Birken-Pappel,PAPPEL,Ufnaustraße,7,218220,1975.0,44,Mitte,2020-06-28 17:25:07.220269+00,50,50
_j8y2uqnuc,13.48174,52.4996,Spitz-Ahorn,AHORN,Schlichtallee,undefined,29SB16,1965.0,54,Lichtenberg,2020-05-31 08:41:20.99877+00,25,85
_j90ytdkkp,13.453,52.51321,Platane,PLATANE,Warschauer Straße,undefined,WARSCH,1955.0,64,Friedrichshain-Kreuzberg,2020-08-27 08:40:12.399842+00,25,35
_j9hakwlqr,13.29854,52.43665,"Berg-Ahorn, Weiss-Ahorn",AHORN,Holbeinstraße,2,002061,1940.0,79,Steglitz-Zehlendorf,2020-07-31 18:03:21.332176+00,25,25
_j9jhyt4vu,13.540470000000001,52.49214,Eiche 'Fastigiata Koster',EICHE,Robert-Siewert-Straße,undefined,31SB52,2016.0,3,Lichtenberg,2020-08-16 19:47:29.821523+00,25,25
_j9ogbo814,13.38243,52.490109999999994,Linde,LINDE,Großbeerenstraße,undefined,01709,1980.0,39,Friedrichshain-Kreuzberg,2020-07-20 07:04:13.066514+00,50,200
_j9skzj2da,13.3382,52.486740000000005,Echter Rotdorn,WEIßDORN,Bozener Straße,13,17895,1976.0,43,Tempelhof-Schöneberg,2020-06-02 18:22:08.441883+00,50,50
_ja5fvxhdh,13.473220000000001,52.512969999999996,Kaiser-Linde,LINDE,Jessnerstraße,undefined,JESSNERS,2004.0,15,Friedrichshain-Kreuzberg,2020-08-25 16:50:15.529716+00,10,80
_japueqwwk,13.4517,52.43756,"Sommer-Eiche, Stiel-Eiche",EICHE,Grüner Weg,81,1726,1970.0,49,Neukölln,2020-05-20 20:44:05.013504+00,25,185
_jaw2l7mm6,13.29751,52.442930000000004,Winter-Linde,LINDE,Gardeschützenweg,142,001473,2013.0,6,Steglitz-Zehlendorf,2020-05-19 19:41:04.862233+00,10,345
_jbcml9wgx,13.32562,52.46949,Gemeine Rosskastanie,ROSSKASTANIE,Stubenrauchstraße,66,17819,1990.0,29,Tempelhof-Schöneberg,2020-06-07 05:43:27.358831+00,50,50
_jcz4lerb9,13.297770000000002,52.63139,Gewöhnliche Esche,ESCHE,Walporzheimer Straße,37,04698-Str,1972.0,47,Reinickendorf,2020-07-31 21:09:42.064555+00,25,250
_jd3dkkqnb,13.376570000000001,52.49166999999999,Linde,LINDE,Yorckstraße,undefined,04977,1987.0,32,Friedrichshain-Kreuzberg,2020-08-01 07:28:51.593484+00,50,200
_jdeqczu6e,13.456679999999999,52.5097,Winter-Linde,LINDE,Wühlischstraße,undefined,WÜHLISCH,2005.0,14,Friedrichshain-Kreuzberg,2020-05-23 21:29:54.428011+00,10,60
_jdsprzeac,13.4694,52.51749,Spitz-Ahorn,AHORN,undefined,undefined,60114,1982.0,37,Friedrichshain-Kreuzberg,2020-05-22 05:29:36.406673+00,10,160
_jeayvs4xx,13.439739999999999,52.552369999999996,Winter-Linde,LINDE,Friesickestraße,undefined,40912,1996.0,23,Pankow,2020-08-07 19:44:39.981213+00,50,150
_jefwviuw7,13.33561,52.48885,Amerikanische Linde,LINDE,Jenaer Straße,19,02234,1993.0,26,Charlottenburg-Wilmersdorf,2020-05-21 15:09:17.396196+00,50,50
_jeiejg7ck,13.36556,52.49632,Sommer-Linde,LINDE,Bülowstraße,39,17894,1969.0,50,Tempelhof-Schöneberg,2020-07-06 10:10:53.522586+00,10,35
_jen40dbju,13.464260000000001,52.509859999999996,Spitz-Ahorn,AHORN,Gryphiusstraße,undefined,GRYPHIUS,2002.0,17,Friedrichshain-Kreuzberg,2020-08-04 11:51:44.303139+00,25,50
_jfkvyjo0q,13.46016,52.513380000000005,Amerikanische Rot-Eiche,EICHE,Kreutzigerstraße,undefined,KREUTZIG,1948.0,71,Friedrichshain-Kreuzberg,2020-08-05 10:46:25.433256+00,50,50
_jfnnsr22g,13.46783,52.51772,"Berg-Ahorn, Weiss-Ahorn",AHORN,undefined,undefined,60114,1983.0,36,Friedrichshain-Kreuzberg,2020-05-21 22:21:08.159671+00,10,170
_jfsiir5hq,13.43351,52.55526999999999,Holländische Linde,LINDE,Jacobsohnstraße,undefined,41438,1992.0,27,Pankow,2020-06-02 19:44:42.948619+00,25,25
_jg29ne7iz,13.44418,52.445919999999994,Säulenzierkirsche,undefined,Parchimer Allee,undefined,3395,2018.0,1,Neukölln,2020-05-19 18:05:44.042308+00,10,35
_jg46y59rj,13.421289999999999,52.47936,Winter-Linde,LINDE,Fontanestraße,14,1328,1960.0,59,Neukölln,2020-05-29 17:00:40.862998+00,50,100
_jglkcv1t0,13.25349,52.52,Winter-Linde,LINDE,Westendallee,81a,04813,1955.0,64,Charlottenburg-Wilmersdorf,2020-06-02 16:31:22.591713+00,50,100
_jgu5vsokr,13.34994,52.50116,Silber-Linde,LINDE,Courbièrestraße,12,17900,2001.0,18,Tempelhof-Schöneberg,2020-06-12 14:40:35.835947+00,10,20
_jgyc40163,13.46662,52.519690000000004,Chinesische Wild-Birne,BIRNE,Samariterstraße,undefined,SAMARITE,2009.0,10,Friedrichshain-Kreuzberg,2020-06-23 20:28:38.552359+00,5,5
_jhcra5ujl,13.387229999999999,52.46471999999999,"Sommer-Eiche, Stiel-Eiche",EICHE,Götzstraße,undefined,1611,1987.0,32,Tempelhof-Schöneberg,2020-08-18 16:26:51.270759+00,10,10
_jhqdjn5lb,13.440829999999998,52.49898,Spitz-Ahorn,AHORN,Wrangelstraße,undefined,04951,1979.0,40,Friedrichshain-Kreuzberg,2020-07-23 13:14:21.200194+00,50,200
_ji7kbzssj,13.415,52.49414,Spitz-Ahorn,AHORN,Grimmstraße,undefined,01696,1977.0,42,Friedrichshain-Kreuzberg,2020-08-18 17:58:29.699135+00,5,5
_jie35nsa8,13.29333,52.51331,"Berg-Ahorn, Weiss-Ahorn",AHORN,Knobelsdorffstraße,23,02488,1974.0,45,Charlottenburg-Wilmersdorf,2020-09-10 23:17:43.915202+00,50,150
_jirx508kq,13.29181,52.50549,"Sommer-Eiche, Stiel-Eiche",EICHE,Trendelenburgstraße,2-7,04538,1932.0,87,Charlottenburg-Wilmersdorf,2020-05-28 15:03:01.298605+00,10,210
_jj9u1usoo,13.3679,52.5054,Gemeine Rosskastanie,ROSSKASTANIE,Potsdamer Straße,53,247000,1983.0,36,Mitte,2020-07-17 07:52:29.51509+00,10,545
_jja7xebyn,13.342020000000002,52.4682,"Berg-Ahorn, Weiss-Ahorn",AHORN,Cranachstraße,6,17654,1989.0,30,Tempelhof-Schöneberg,2020-08-08 21:23:09.074012+00,50,100
_jjfrqsd1r,13.36615,52.500440000000005,Spitz-Ahorn,AHORN,Pohlstraße,47,219620,2010.0,9,Mitte,2020-06-03 17:30:59.745155+00,25,25
_jjh1m10uu,13.4169,52.5524,Pyramiden-Hainbuche,HAINBUCHE,Kuglerstraße,undefined,41673,1983.0,36,Pankow,2020-06-03 19:38:02.285827+00,25,75
_jjo35a9zb,13.32414,52.476369999999996,Spitz-Ahorn,AHORN,Stubenrauchstraße,37,17819,1990.0,29,Tempelhof-Schöneberg,2020-06-07 12:29:00.136039+00,50,50
_jjthn09g2,13.51741,52.499190000000006,Kirsche,undefined,undefined,4b,28SB14,2016.0,3,Lichtenberg,2020-05-31 11:30:19.47981+00,10,20
_jkcqz59u3,13.3203,52.47429,Spitz-Ahorn,AHORN,Deidesheimer Straße,25,17899,1975.0,44,Tempelhof-Schöneberg,2020-08-06 19:31:53.648236+00,10,80
_jkd90ou1w,13.4076,52.539609999999996,Himalaja-Birke,BIRKE,undefined,undefined,79441,2013.0,6,Pankow,2020-08-18 08:13:09.356568+00,50,50
_jke4k3h4l,13.34365,52.46059,Robinie,ROBINIE,Kniephofstraße,38a,2486,1970.0,49,Steglitz-Zehlendorf,2020-08-20 17:56:35.768115+00,25,30
_jkl4x0mpw,13.53166,52.490390000000005,"Berg-Ahorn, Weiss-Ahorn",AHORN,Rudolf-Grosse-Straße,undefined,31SB31,1982.0,37,Lichtenberg,2020-06-02 12:36:25.212748+00,50,200
_jl893hyn9,13.44496,52.5234,Baum-Hasel,HASEL,Richard-Sorge-Straße,undefined,RICHARD-,2010.0,9,Friedrichshain-Kreuzberg,2020-08-13 08:44:56.980579+00,50,260
_jlfx4xnl5,13.383189999999999,52.493930000000006,Linde,LINDE,Hornstraße,undefined,02089,1985.0,34,Friedrichshain-Kreuzberg,2020-06-17 05:32:54.561101+00,50,210
_jlltkm1lb,13.4404,52.48069,Großblättrige Robinie,ROBINIE,Anzengruberstraße,10,322,2007.0,12,Neukölln,2020-08-11 09:52:46.212853+00,50,50
_jlov7hv4k,13.43244,52.47034,Amerikanische Linde,LINDE,Altenbraker Straße,19,79,1992.0,27,Neukölln,2020-05-22 16:43:33.703016+00,50,50
_jlpmfae8i,13.3003,52.5154,Herzblättrige Erle,ERLE,Haubachstraße,40,01860,1984.0,35,Charlottenburg-Wilmersdorf,2020-05-22 22:52:51.194849+00,10,70
_jm1u5ijwj,13.492579999999998,52.42176,Linde,LINDE,Kappenstraße,6,,1935.0,84,Neukölln,2020-08-17 14:03:00.496079+00,50,50
_jm62bjjl8,13.34944,52.54899,Spitz-Ahorn,AHORN,Seestraße,35,30585,1996.0,23,Mitte,2020-08-13 11:55:20.962608+00,5,75
_jm6rc520p,13.33955,52.524930000000005,Baum-Hasel,HASEL,Krefelder Straße,20,243400,1975.0,44,Mitte,2020-06-20 21:33:36.178315+00,5,5
_jm7ldthgu,13.42775,52.4814,Winter-Linde,LINDE,Mainzer Straße,42,2922,1975.0,44,Neukölln,2020-06-28 12:36:52.727357+00,50,175
_jmcbz8xrc,13.34435,52.46508000000001,Kaiser-Linde,LINDE,Rubensstraße,108,17730,2002.0,17,Tempelhof-Schöneberg,2020-05-22 22:09:46.496069+00,25,135
_jmt1jahst,13.43953,52.55235,Winter-Linde,LINDE,Friesickestraße,undefined,40912,1979.0,40,Pankow,2020-08-07 19:45:00.90429+00,25,25
_jn3fxfgs3,13.333960000000001,52.475559999999994,Sand-Birke,BIRKE,Perelsplatz,undefined,17786,2005.0,14,Tempelhof-Schöneberg,2020-06-20 15:11:58.431293+00,50,100
_jngetmecb,13.41489,52.503809999999994,Linde,LINDE,Sebastianstraße,undefined,16252,2015.0,4,Friedrichshain-Kreuzberg,2020-08-15 06:48:10.659518+00,50,100
_jnhygyrbn,13.38079,52.4916,Chinesische Wild-Birne,BIRNE,Hagelberger Straße,undefined,01792,2010.0,9,Friedrichshain-Kreuzberg,2020-07-30 18:48:52.999472+00,50,100
_jnr2ajy5l,13.38336,52.561859999999996,Zierkirsche 'Pink Perfection',undefined,Fordoner Straße,8,361801,2014.0,5,Mitte,2020-09-07 13:19:43.843289+00,50,150
_jo2701ses,13.43259,52.53515,Trauben-Kirsche 'Tiefurt',undefined,Dietrich-Bonhoeffer-Straße,undefined,,1983.0,36,Pankow,2020-08-16 19:32:35.668735+00,25,25
_joispslvn,13.53185,52.4908,"Berg-Ahorn, Weiss-Ahorn",AHORN,Rudolf-Grosse-Straße,undefined,31SB31,1982.0,37,Lichtenberg,2020-07-09 14:29:34.34199+00,50,50
_jp2ec3vqt,13.42145,52.479459999999996,Winter-Linde,LINDE,Fontanestraße,21,1328,1960.0,59,Neukölln,2020-06-25 20:26:57.060593+00,50,50
_jp3l6grfz,13.5228,52.56488,Holländische Linde,LINDE,undefined,undefined,05GA02,1980.0,39,Lichtenberg,2020-08-12 15:46:07.79026+00,5,130
_jpkmb0wrg,13.47001,52.51738,Spitz-Ahorn,AHORN,undefined,undefined,60114,1971.0,48,Friedrichshain-Kreuzberg,2020-05-22 05:28:58.63018+00,10,160
_jq3nixiss,13.33905,52.47226,Winter-Linde 'Boehlje',LINDE,Wielandstraße,11,17747,2003.0,16,Tempelhof-Schöneberg,2020-06-28 21:16:14.383874+00,25,25
_jqe7z4smz,13.42968,52.5022,Rot-/Weißdorn,WEIßDORN,Muskauer Straße,undefined,03161,1986.0,33,Friedrichshain-Kreuzberg,2020-05-24 07:26:20.27718+00,25,25
_jrt0yqxpo,13.3391,52.473490000000005,Spitz-Ahorn,AHORN,Wielandstraße,5,17747,1970.0,49,Tempelhof-Schöneberg,2020-06-28 21:07:12.658209+00,25,25
_jrxwmd33n,13.327060000000001,52.47687,Spitz-Ahorn,AHORN,Südwestkorso,2,17736,1987.0,32,Tempelhof-Schöneberg,2020-06-05 16:18:01.764395+00,50,505
_jrxybxkl5,13.372329999999998,52.50271,Pyramiden-Hainbuche,HAINBUCHE,Flottwellstraße,43,241600,2016.0,3,Mitte,2020-06-22 19:03:13.859364+00,10,115
_jsah2t8a5,13.32356,52.57074,Spitz-Ahorn,AHORN,undefined,undefined,00006,1920.0,99,Reinickendorf,2020-05-20 12:45:27.446887+00,10,20
_jsfwyczmi,13.2795,52.59166999999999,Zierapfel 'Eleyi',APFEL,undefined,undefined,00755,2000.0,19,Reinickendorf,2020-07-23 09:32:58.355891+00,50,50
_jsgfv4ra6,13.349779999999999,52.501259999999995,Silber-Linde,LINDE,Courbièrestraße,7,17900,1992.0,27,Tempelhof-Schöneberg,2020-06-04 18:29:37.965462+00,50,80
_jsj2vr0h0,13.38149,52.467819999999996,Spiegelrinden-Kirsche,undefined,Sennockstraße,25,4146,1989.0,30,Tempelhof-Schöneberg,2020-08-16 07:45:47.953208+00,25,25
_jsrxkvqhk,13.500929999999999,52.5129,Winter-Linde,LINDE,Guntherstraße,undefined,21SB16,1965.0,54,Lichtenberg,2020-08-09 12:34:08.454199+00,25,25
_jsva6wzdt,13.369420000000002,52.55056999999999,Winter-Linde 'Greenspire',LINDE,Gottschedstraße,40,369500,1995.0,24,Mitte,2020-09-23 11:27:52.880854+00,50,150
_jtkyuhbff,13.33045,52.485040000000005,Holländische Linde,LINDE,Wilhelmsaue,138,04868,1955.0,64,Charlottenburg-Wilmersdorf,2020-08-06 17:01:53.433197+00,25,175
_ju8hfyvuq,13.31369,52.467940000000006,Robinie,ROBINIE,Bonner Straße,GEGÜ.12,00656,1977.0,42,Charlottenburg-Wilmersdorf,2020-06-01 07:10:35.637372+00,25,195
_juqt01qph,13.38625,52.48709,Südlicher Zürgelbaum,ZÜRGELBAUM,Mehringdamm,undefined,03026,1957.0,62,Friedrichshain-Kreuzberg,2020-08-17 09:48:40.025502+00,50,50
_jutv5lbdc,13.307960000000001,52.50275,Ahornblättrige Platane,PLATANE,Wilmersdorfer Straße,101,04884,1990.0,29,Charlottenburg-Wilmersdorf,2020-08-05 07:03:22.740746+00,10,65
_juuav0hne,13.31606,52.50711,"Berg-Ahorn, Weiss-Ahorn",AHORN,Wielandstraße,48-49,04840,1987.0,32,Charlottenburg-Wilmersdorf,2020-08-09 17:23:56.945492+00,25,25
_juwa0f5kf,13.42579,52.604769999999995,Vogelbeere,MEHLBEERE,Schweizer Tal,undefined,06050,1998.0,21,Pankow,2020-08-05 18:53:08.468286+00,50,50
_jv88tulyz,13.44914,52.51803,Baum-Hasel,HASEL,Richard-Sorge-Straße,undefined,RICHARD-,1977.0,42,Friedrichshain-Kreuzberg,2020-07-19 19:37:49.246328+00,50,50
_jvm3ezihf,13.32499,52.46946,Sommer-Linde,LINDE,Goßlerstraße,21,17680,1950.0,69,Tempelhof-Schöneberg,2020-06-07 05:39:46.561775+00,50,50
_jvxiikiub,13.435970000000001,52.47062,Japanischer Schnurbaum,undefined,Schierker Straße,9,3939,1955.0,64,Neukölln,2020-06-01 11:18:50.737149+00,10,10
_jwapo961x,13.5226,52.56516,Amerikanische Rot-Eiche,EICHE,Randowstraße,undefined,04SB05,1980.0,39,Lichtenberg,2020-08-12 16:34:25.792315+00,50,125
_jwch71ojn,13.32608,52.47878000000001,"Sommer-Eiche, Stiel-Eiche",EICHE,Detmolder Straße,5,00957,1997.0,22,Charlottenburg-Wilmersdorf,2020-05-23 11:27:56.354398+00,25,125
_jwn3pusf6,13.46385,52.51954,Kaiser-Linde,LINDE,Dolziger Straße,undefined,DOLZIGER,1998.0,21,Friedrichshain-Kreuzberg,2020-06-05 11:40:41.234781+00,25,25
_jx3b8hu97,13.323939999999999,52.50388,Winter-Linde,LINDE,Grolmanstraße,31,01704,1960.0,59,Charlottenburg-Wilmersdorf,2020-08-13 18:08:34.31389+00,10,60
_jxifz2gn2,13.323670000000002,52.57094,Douglasfichte,DOUGLASIE,undefined,undefined,00006,1950.0,69,Reinickendorf,2020-05-20 12:44:14.684879+00,10,20
_jxju4ppmw,13.362520000000002,52.4797,Baum-Hasel,HASEL,Gustav-Müller-Straße,31,17682,1984.0,35,Tempelhof-Schöneberg,2020-05-22 07:38:36.592533+00,10,60
_jxqqu6nds,13.46495,52.48539,Chinesische Wild-Birne,BIRNE,Defreggerstraße,undefined,020054,1997.0,22,Treptow-Köpenick,2020-05-29 12:07:55.176773+00,25,25
_jyir4o4ni,13.30708,52.41772,Winter-Linde,LINDE,Schwatlostraße,16,4075,1993.0,26,Steglitz-Zehlendorf,2020-05-25 07:34:02.626072+00,25,25
_jzd208y8q,13.361770000000002,52.49125,Spitz-Ahorn,AHORN,Großgörschenstraße,2,17865,1972.0,47,Tempelhof-Schöneberg,2020-07-10 06:58:51.372585+00,50,50
_jzgzjpgl9,13.43615,52.533559999999994,Japanische Zierkirsche 'Kanzan',undefined,Dietrich-Bonhoeffer-Straße,undefined,43605,2007.0,12,Pankow,2020-06-12 08:51:40.49323+00,50,50
_k0176h7m7,13.311639999999999,52.507780000000004,Dreidorniger Lederhülsenbaum,GLEDITSCHIE,Pestalozzistraße,88a-b,03433,1966.0,53,Charlottenburg-Wilmersdorf,2020-05-28 19:17:01.949703+00,10,405
_k089jzxoy,13.419979999999999,52.52183,Gemeine Rosskastanie,ROSSKASTANIE,Berolinastraße,14,168900,1975.0,44,Mitte,2020-08-01 19:25:55.917083+00,25,50
_k0c18uxyc,13.326839999999999,52.52859,Kleinkronige Winter-Linde,LINDE,Rostocker Straße,5,223620,2007.0,12,Mitte,2020-08-11 16:15:22.36097+00,50,75
_k0dm3qhe4,13.342179999999999,52.4877,Sommer-Linde,LINDE,Apostel-Paulus-Straße,16,17909,1984.0,35,Tempelhof-Schöneberg,2021-05-01 18:51:11.636171+00,10,10
_k0guvkxv4,13.35273,52.45361,Sommer-Linde,LINDE,Sembritzkistraße,31,4138,1992.0,27,Steglitz-Zehlendorf,2020-05-24 11:25:33.021562+00,10,10
